,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
146,26134.8746094,169.2540322402273,26172.1417968,683.2766292864422
147,26012.8292968,170.54815392339867,26052.8007812,681.6171953015237
148,25892.667578,169.87985345670444,25935.9132814,682.5517710936131
149,25774.9148438,169.69966440048657,25821.7867184,682.9608374736716
150,25659.276953200002,170.15917663333659,25709.655468999998,682.6538267686439
151,25547.183203,169.02757876249305,25601.045312399998,684.4163957535126
152,25437.690625,170.22052060593484,25495.2957032,683.8156719411802
153,25330.9832032,169.77807636135208,25392.2933594,685.0942461518556
154,25226.1132814,170.35070452539418,25291.351952999998,685.6202536107878
155,25126.4210938,170.53840702863005,25195.5191406,686.6669101124248
156,25031.083593800002,171.04059230978797,25104.3433592,687.6291026621209
157,24936.0917968,170.66953693082647,25013.4265624,689.9891201410737
158,24847.177343800002,171.2024909825738,24928.4066406,690.9322169047746
159,24761.5523436,172.23105828084067,24846.7820312,691.5946033060535
160,24678.9328126,172.28352107124755,24768.3429688,694.2795707871305
161,24598.9308594,173.82889590062683,24692.9300782,695.0532832144474
162,24523.9976562,174.76894313915832,24622.2417968,697.089273582279
163,24451.7402346,174.47943756980132,24553.4746094,700.3074740671143
164,24385.2578126,176.25061511347616,24490.9238282,701.7265011779474
165,24322.034765800003,177.5995606518719,24431.839453200002,703.4853058049782
166,24260.5593752,178.74895546487116,24374.3312498,705.703706658419
167,24204.6625,181.00622784029028,24322.3656252,706.0006642841836
168,24152.1671876,183.20985081454833,24273.5507812,706.9078385899531
169,24101.0972656,183.61716816285676,24225.9199218,709.8067257412423
170,24053.901953200002,183.70799160778083,24182.3,712.7803035679751
171,24011.275390400002,183.74582779452018,24142.7328126,715.7152950519451
172,23971.4542968,183.90913102736712,24106.1941406,718.9505827026127
173,23933.7781248,184.51501233722814,24071.459765400003,721.410811344936
174,23898.5707032,185.04611109573528,24039.0546874,723.6691857238028
175,23864.5390624,186.25972115480283,24008.408984600002,725.3511724079866
176,23833.829296599997,186.4875583132748,23979.74375,727.7884880400218
177,23803.200390399998,185.94913374989605,23951.6433592,732.0187210843582
178,23774.9554688,185.83260611879507,23926.4214844,735.6835700796801
179,23749.2839842,186.74274110701344,23903.494922,737.3501389486792
180,23724.6054686,187.35451710083356,23881.579687600002,739.2362673373877
181,23701.713672,187.6003717800773,23861.440625,741.8335264386665
182,23680.8921874,187.63642212496674,23843.505468800002,744.9978594078889
183,23661.634375,188.68857204286172,23826.496484199997,746.5772365421
184,23643.8718748,189.5270290878255,23810.9914064,748.1881807080832
185,23626.1308594,191.05293054372478,23795.1667968,748.5854768679251
186,23610.0382812,191.40791204235205,23781.5164062,750.4572788460677
187,23595.5964844,191.74117136213596,23768.8796876,751.9178662238995
188,23583.0468752,192.37823316161519,23758.842187399998,753.3519745415273
189,23571.0277344,192.46038116223042,23748.8972654,754.8545000334914
190,23559.8644532,192.62655650970015,23739.826562399998,755.9683307793425
191,23550.4792968,193.22188687094447,23731.873437399998,756.8155735464338
192,23541.239453,193.1626679191552,23724.180077999998,758.1824772418876
193,23532.4664062,193.33289738486573,23717.879297,759.3022566378853
194,23524.3429688,193.2644849191988,23711.509375,760.9118637156237
195,23517.474218800002,193.2344309852609,23706.2929688,761.6862509852451
196,23509.900781199998,192.80491275076545,23701.032031400002,763.1241928753117
197,23503.494922,193.0883457373098,23696.4402344,763.7384567250319
198,23496.936719,193.0951926603266,23691.8640624,764.3864608483237
199,23491.2351562,193.84636551645048,23688.323828200002,764.3093187067573
200,23486.0187502,193.80012944789712,23685.037890800002,765.2073491241148
201,23481.1402342,194.1002723880146,23681.8828126,765.6226224794714
202,23475.6671876,194.49403991786284,23678.0847656,766.149710557474
203,23471.0925782,193.8600815855651,23674.905078400003,767.7234702911624
204,23465.861718599997,193.98689702050623,23671.469922199998,767.8721856813517
205,23461.6937502,193.66971012427467,23669.063281400002,768.8669815817645
206,23457.6921874,193.97574395711607,23666.6710938,768.9119426506282
207,23453.9140626,193.90504688026923,23664.623828400003,769.3165128540805
208,23450.341796599998,193.75315933168918,23662.6339844,769.6925773431134
209,23446.6816406,193.76207882094437,23660.5929688,769.9062872161422
210,23443.0679686,193.50092852096077,23658.433203400004,770.6669448332004
211,23439.401953,193.85052268815028,23656.4742186,770.4100245111911
212,23436.1441408,193.84024156112898,23654.7070312,770.7766711763735
213,23433.0828124,193.8110631221528,23653.2109374,771.0629217864921
214,23430.4910156,194.03646341752014,23652.2597658,771.0238178506906
215,23426.959766,194.25272561886376,23650.1746094,771.2050465301571
216,23424.2695314,194.26400036218087,23649.115625,771.3467527731486
217,23421.75625,194.18279949203415,23648.0503906,771.5336829011144
218,23418.5121094,194.0760896388155,23646.573828400004,771.7169875720979
219,23415.372656400003,193.67177650578893,23645.018749799998,772.4464969651767
220,23412.7,193.9662413988503,23643.9375,772.3548774310104
221,23410.2355468,194.00782209350248,23643.1632812,772.8022187949375
222,23407.2285156,193.65280042906065,23641.59375,773.6114836700339
223,23404.723047,193.80113716054115,23640.429297000002,773.1579747440694
224,23402.0390626,193.7457138447952,23639.1015626,773.2693149756986
225,23399.851172000002,193.945470198018,23637.9914062,773.1114253262128
226,23397.4355468,193.7043530404182,23636.952343599998,773.4538198536129
227,23395.378125,193.6813876001282,23636.3773438,773.9257505358986
228,23393.026953200002,193.66844194158577,23635.5492188,774.0625602190572
229,23390.5167968,193.65941530590328,23634.5867188,773.9327032597259
230,23388.410547,193.45643010417012,23633.7,774.2892480001079
231,23385.9988282,193.3921087539438,23632.6351564,774.5582237207923
232,23383.8070314,193.12529929306265,23631.705859600002,774.9473013683719
233,23381.4917966,193.09192418370256,23630.8117188,775.3102942133852
234,23379.5222656,193.2339979410121,23630.333593800002,775.5749222179018
235,23377.5449218,193.13814570956086,23629.5175782,776.4034980528595
236,23375.254296599996,193.10770964183064,23628.4292966,776.3304709773303
237,23373.213672,192.88098237146224,23627.9933594,776.4865985767406
238,23371.621875,193.0586721528408,23627.4863282,776.5736587549333
239,23369.6710938,192.922080148052,23627.253125,776.5965448302084
240,23367.891797,193.0508302238123,23626.6273438,776.5471799099412
241,23366.011328,192.86221683920647,23626.1628904,776.7762125425788
242,23364.0746094,192.8320810229991,23625.5527344,776.925366443463
243,23362.394922,192.8881625616409,23624.948047,777.279200524992
244,23360.6578124,193.08721259386937,23624.551172,777.147633587842
245,23358.735156400002,192.7830817806792,23623.890625,777.7738778627262
246,23357.0003906,192.64990120410164,23623.054297000002,778.2005819691401
247,23355.514453,192.3576883428982,23622.811718599998,778.435816524148
248,23353.7621094,192.3892834730297,23622.7042968,778.3758494030002
249,23351.832422,192.3921481027405,23622.057031199998,778.700855152353
250,23350.284375,192.34550464680277,23621.8726566,778.740991907046
251,23348.8679684,192.5601506655045,23621.658593599997,778.6602020074599
