,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
157,23642.5671876,187.39278757171255,23759.7765626,731.3620317347223
158,23634.092187399998,187.13205594919782,23752.4421874,732.7467698596051
159,23625.3589842,187.46503391362882,23744.970312600002,733.4245915926272
160,23618.528125,187.58405836884054,23739.396875,734.3114461155416
161,23612.1558594,188.18574901761585,23734.248437399998,734.2408769381876
162,23605.798828400002,188.6018865193483,23728.7253906,734.5870314628331
163,23599.5546874,188.8129667035669,23723.4566406,735.0598448132063
164,23593.5390624,189.1366338880643,23718.603906199998,735.3827060308685
165,23587.6464846,189.15320183227294,23713.831640800003,735.9387009528388
166,23582.616797000002,189.10476972434492,23709.515234600003,736.5033874573679
167,23577.454297,189.45629864361732,23705.1199218,736.4792540072137
168,23572.7499998,189.04905134227087,23701.1238282,737.4372498146913
169,23568.445702999998,189.00178550165896,23697.4582032,737.864026863055
170,23564.60625,189.34152695068872,23694.123437399998,737.590645698621
171,23560.9410156,189.1840838825734,23691.150390799998,738.0561350031643
172,23557.088280999997,189.06090403621553,23687.771875,738.5079259393742
173,23554.178125,189.18235795290443,23685.4402344,738.5838448033508
174,23551.128125,189.49011493032944,23683.2945312,738.5468714233261
175,23547.5347656,189.40690756822679,23680.1402342,738.9818381895565
176,23544.6074218,189.14317198081648,23677.643359600002,739.7846862147715
177,23541.7882812,189.3592917798427,23675.4722658,739.7726459411164
178,23538.615625,189.3656103780642,23672.7660156,739.9768254295005
179,23535.748437399998,188.88614328525418,23670.430077999998,741.118383945374
180,23533.1421874,189.12893679089487,23668.4484376,741.2035872247653
181,23530.6167968,189.1724810643212,23666.4996094,741.4630994423991
182,23528.0972654,189.35427042541025,23664.584765600004,741.5480236118794
183,23526.180077999998,189.04944000175055,23663.1875,741.9349146839477
184,23523.969921599997,189.07735304569593,23661.269922,742.0115972236609
185,23521.4503906,189.2163969146867,23659.5488282,742.1613220631068
186,23519.3007812,189.16225480094346,23658.1027344,742.3892484173648
187,23517.11875,189.07428119949225,23656.2304688,742.5863423926439
188,23515.094531400002,189.06703585836422,23654.728125,742.4991151605175
189,23513.355078,188.62985127435337,23653.3242186,743.3054592740407
190,23511.601172000002,189.12285090923143,23652.3585938,743.2206173107717
